Student_ID,Subject,Study_Hours,Social_Hours,Grade
3199,French B SL,17.2,6.6,7.0
3200,Math AA HL,15.9,1.9,5.0
3201,French B SL,17.1,16.3,6.0
3202,French B SL,16.1,3.2,7.0
3203,Econ SL,21.4,17.2,7.0
3204,Physics HL,10.2,9.5,5.0
3205,Chem HL,11.6,4.7,5.0
3206,French B SL,11.1,0.4,7.0
3207,Eng A Lit SL,19.2,2.6,7.0
3208,Physics HL,19.5,22.0,5.0
3209,Physics HL,17.3,17.0,4.0
3210,Math AA HL,20.9,8.6,5.0
3211,Eng A Lit SL,9.1,6.3,4.0
3212,Physics HL,23.3,10.4,6.0
3213,Chem HL,22.6,6.3,6.0
3214,Eng A Lit SL,18.7,10.3,6.0
3215,Chem HL,23.9,3.7,6.0
3216,Math AA HL,6.7,18.2,3.0
3217,Math AA HL,12.4,12.1,4.0
3218,French B SL,11.3,4.0,7.0
3219,Chem HL,18.6,17.8,5.0
3220,Econ SL,9.7,6.7,5.0
3221,Chem HL,18.8,1.9,6.0
3222,Math AA HL,21.9,0.8,6.0
3223,Econ SL,18.5,12.0,7.0
3224,Chem HL,16.4,20.0,5.0
3225,Eng A Lit SL,10.1,16.5,6.0
3226,French B SL,10.8,10.7,6.0
3227,French B SL,21.2,1.5,7.0
3228,Eng A Lit SL,18.9,1.0,7.0
3229,Physics HL,14.8,4.2,5.0
3230,Econ SL,12.9,19.3,7.0
3231,Econ SL,4.9,32.6,4.0
3232,Chem HL,9.6,2.8,4.0
3233,Physics HL,24.6,14.4,6.0
3234,Physics HL,8.6,8.5,3.0
3235,Chem HL,15.9,0.3,6.0
3236,Econ SL,20.0,7.8,7.0
3237,Math AA HL,8.7,16.4,2.0
3238,Chem HL,15.9,3.2,6.0
3239,Math AA HL,19.7,22.8,3.0
3240,Eng A Lit SL,15.1,2.7,6.0
3241,Math AA HL,29.3,0.8,7.0
3242,Physics HL,6.7,1.7,4.0
3243,Physics HL,20.3,18.1,5.0
3244,Physics HL,14.1,5.4,6.0
3245,Econ SL,18.9,15.9,6.0
3246,Econ SL,17.2,7.6,7.0
3247,Math AA HL,11.3,6.6,5.0
3248,Physics HL,16.1,16.4,6.0
3249,French B SL,5.7,5.5,6.0
3250,Chem HL,18.0,16.2,6.0
3251,Physics HL,16.5,1.1,6.0
3252,Econ SL,18.2,10.1,7.0
3253,Math AA HL,20.3,12.1,5.0
3254,Physics HL,16.8,22.9,3.0
3255,Math AA HL,15.7,2.5,6.0
3256,Chem HL,10.6,9.3,4.0
3257,Math AA HL,11.4,5.7,4.0
3258,Chem HL,20.9,4.8,5.0
3259,Physics HL,22.2,1.1,6.0
3260,Econ SL,13.8,1.4,6.0
3261,French B SL,15.2,18.1,6.0
3262,Physics HL,10.5,13.9,4.0
3263,Chem HL,20.9,4.8,7.0
3264,Econ SL,18.3,17.6,6.0
3265,Eng A Lit SL,24.7,0.8,7.0
3266,Eng A Lit SL,10.6,9.8,5.0
3267,Eng A Lit SL,13.1,20.3,4.0
3268,Physics HL,16.2,18.3,5.0
3269,Math AA HL,18.2,4.7,5.0
3270,French B SL,13.9,13.7,7.0
3271,Econ SL,10.6,5.6,6.0
3272,French B SL,19.4,18.3,7.0
3273,Econ SL,18.6,7.6,7.0
3274,Physics HL,10.4,14.5,2.0
3275,Chem HL,21.8,0.8,6.0
3276,Physics HL,20.9,8.9,6.0
3277,Eng A Lit SL,15.7,8.0,6.0
3278,Chem HL,15.4,9.4,5.0
3279,French B SL,17.8,11.9,6.0
3280,Physics HL,10.7,25.0,4.0
3281,Math AA HL,15.2,15.4,4.0
3282,Math AA HL,4.2,2.5,3.0
3283,French B SL,19.4,17.5,7.0
3284,Chem HL,7.2,1.3,5.0
3285,Eng A Lit SL,22.5,9.7,7.0
3286,Math AA HL,13.3,21.4,3.0
3287,Math AA HL,13.9,1.1,4.0
3288,Physics HL,11.9,19.0,3.0
3289,Econ SL,13.6,16.0,6.0
3290,French B SL,22.1,7.0,7.0
3291,Math AA HL,2.6,3.7,2.0
3292,Physics HL,21.4,5.2,5.0
3293,Chem HL,16.7,34.6,4.0
3294,Econ SL,9.0,2.3,5.0
3295,Math AA HL,9.6,8.7,5.0
3296,French B SL,23.4,0.9,7.0
3297,Physics HL,10.3,2.5,4.0
3298,Chem HL,9.2,14.4,4.0
3299,Physics HL,20.7,3.6,6.0
3300,Eng A Lit SL,16.7,42.5,5.0
3301,French B SL,10.3,6.9,6.0
3302,French B SL,16.1,7.3,7.0
3303,Econ SL,9.9,0.4,6.0
3304,Math AA HL,20.5,31.4,3.0
3305,Econ SL,20.3,1.9,7.0
3306,Physics HL,17.7,7.7,5.0
3307,Chem HL,16.8,5.0,6.0
3308,Math AA HL,23.8,5.4,5.0
3309,French B SL,15.0,10.3,6.0
3310,Physics HL,9.1,10.8,3.0
3311,Chem HL,17.2,1.7,6.0
3312,Econ SL,25.4,6.9,7.0
3313,French B SL,9.9,15.6,6.0
3314,Chem HL,13.2,5.9,6.0
3315,Econ SL,17.1,1.8,6.0
3316,Physics HL,14.7,3.8,5.0
3317,Chem HL,10.1,2.4,4.0
3318,Math AA HL,20.6,1.3,5.0
3319,Math AA HL,26.6,4.7,6.0
3320,Physics HL,16.0,7.8,5.0
3321,Econ SL,10.5,0.8,7.0
3322,French B SL,7.3,9.3,6.0
3323,Eng A Lit SL,16.3,49.7,4.0
3324,Eng A Lit SL,20.5,33.3,5.0
3325,Eng A Lit SL,17.4,17.7,5.0
3326,French B SL,15.0,3.1,6.0
3327,Math AA HL,12.1,0.2,4.0
3328,Math AA HL,9.5,17.9,2.0
3329,Econ SL,19.2,0.6,7.0
3330,Econ SL,19.6,2.3,7.0
3331,Math AA HL,7.3,7.9,2.0
3332,Econ SL,22.9,2.0,7.0
3333,Physics HL,17.9,17.9,5.0
3334,Econ SL,22.0,15.0,7.0
3335,Math AA HL,8.3,14.1,3.0
3336,Econ SL,8.2,16.9,5.0
3337,Math AA HL,14.3,2.5,5.0
3338,Math AA HL,17.5,13.1,4.0
3339,Eng A Lit SL,24.0,4.4,7.0
3340,Chem HL,18.5,11.0,6.0
3341,Math AA HL,13.8,1.3,5.0
3342,Chem HL,9.9,12.2,4.0
3343,Econ SL,21.2,35.8,5.0
3344,Math AA HL,10.2,0.4,3.0
3345,Eng A Lit SL,23.1,1.0,7.0
3346,Eng A Lit SL,13.6,1.3,7.0
3347,Econ SL,23.0,5.6,7.0
3348,Econ SL,18.4,3.4,7.0
3349,Econ SL,14.3,16.4,7.0
3350,Chem HL,12.4,6.4,6.0
3351,Eng A Lit SL,13.3,6.6,6.0
3352,Physics HL,17.1,12.6,6.0
3353,French B SL,15.4,4.5,7.0
3354,French B SL,12.0,4.4,7.0
3355,Econ SL,14.2,14.1,5.0
3356,Math AA HL,15.4,15.1,4.0
3357,Eng A Lit SL,4.4,0.1,5.0
3358,French B SL,17.3,1.6,7.0
3359,Chem HL,10.1,2.4,4.0
3360,Chem HL,9.2,4.3,4.0
3361,Econ SL,6.6,3.4,6.0
3362,Chem HL,6.0,11.0,5.0
3363,Math AA HL,8.2,17.6,3.0
3364,French B SL,11.5,2.1,5.0
3365,French B SL,24.8,8.3,7.0
3366,French B SL,12.4,4.6,6.0
3367,Chem HL,15.9,7.0,5.0
3368,Econ SL,17.0,9.7,6.0
3369,Chem HL,15.7,22.4,4.0
3370,Math AA HL,14.6,2.1,5.0
3371,Econ SL,9.0,0.9,4.0
3372,Physics HL,22.3,9.9,5.0
3373,French B SL,24.0,5.0,7.0
3374,Math AA HL,6.6,1.8,3.0
3375,Chem HL,9.9,1.2,4.0
3376,Physics HL,13.6,8.2,3.0
3377,Eng A Lit SL,10.2,3.6,5.0
3378,Physics HL,17.5,59.6,4.0
3379,Math AA HL,11.4,5.2,3.0
3380,Physics HL,25.8,2.4,7.0
3381,Chem HL,21.0,9.9,5.0
3382,Physics HL,16.1,2.8,4.0
3383,Chem HL,20.1,6.8,6.0
3384,Physics HL,20.5,6.6,6.0
3385,Math AA HL,12.2,6.0,3.0
3386,Eng A Lit SL,10.9,15.9,4.0
3387,French B SL,15.4,2.4,7.0
3388,Physics HL,19.3,23.5,5.0
3389,Eng A Lit SL,15.7,15.7,5.0
3390,Physics HL,7.1,4.1,3.0
3391,Econ SL,11.0,2.0,7.0
3392,Eng A Lit SL,14.6,3.3,5.0
3393,Chem HL,14.6,4.0,5.0
3394,Eng A Lit SL,24.9,8.1,7.0
3395,French B SL,8.1,0.5,5.0
3396,Eng A Lit SL,17.5,24.6,5.0
3397,French B SL,22.4,1.0,7.0
3398,French B SL,26.4,3.3,7.0
3399,Eng A Lit SL,13.0,1.2,6.0
3400,French B SL,17.5,3.0,7.0
3401,French B SL,17.8,18.2,6.0
3402,Econ SL,16.0,9.5,6.0
3403,Chem HL,14.5,2.6,5.0
3404,Math AA HL,17.2,20.5,3.0
3405,Chem HL,2.3,16.1,2.0
3406,Math AA HL,18.4,14.0,4.0
3407,Math AA HL,15.6,18.8,5.0
3408,Chem HL,13.9,9.7,5.0
3409,French B SL,25.2,7.0,7.0
3410,Econ SL,11.6,4.7,6.0
3411,Chem HL,13.0,2.5,6.0
3412,French B SL,25.0,8.2,7.0
3413,Chem HL,10.8,22.0,3.0
3414,Chem HL,12.2,9.0,4.0
3415,Econ SL,14.3,25.2,6.0
3416,Physics HL,19.2,4.4,6.0
3417,Eng A Lit SL,16.0,11.9,6.0
3418,Chem HL,8.5,10.5,4.0
3419,Eng A Lit SL,12.3,11.1,6.0
3420,French B SL,12.0,10.4,6.0
3421,Physics HL,14.6,2.5,4.0
3422,Econ SL,17.1,1.6,7.0
3423,Physics HL,17.1,38.5,3.0
3424,Math AA HL,6.1,0.5,2.0
3425,Econ SL,20.3,6.3,6.0
3426,Econ SL,16.3,5.5,7.0
3427,Eng A Lit SL,21.9,4.5,7.0
3428,Physics HL,17.2,15.2,5.0
3429,French B SL,20.5,13.7,6.0
3430,Math AA HL,17.3,23.6,4.0
3431,Physics HL,21.7,5.0,6.0
3432,French B SL,17.6,8.3,7.0
3433,Eng A Lit SL,14.5,22.3,5.0
3434,French B SL,26.4,50.9,7.0
3435,French B SL,19.4,34.8,6.0
3436,French B SL,17.9,12.7,6.0
3437,Chem HL,8.6,1.5,4.0
3438,Econ SL,8.6,0.2,6.0
3439,Physics HL,16.5,17.4,4.0
3440,French B SL,15.7,18.4,6.0
3441,Math AA HL,11.9,13.7,4.0
3442,Chem HL,15.7,3.3,5.0
3443,French B SL,22.9,10.2,7.0
3444,French B SL,18.5,3.8,7.0
3445,Econ SL,9.3,6.0,5.0
3446,Physics HL,14.4,4.8,4.0
3447,Chem HL,11.0,24.5,4.0
3448,French B SL,13.1,2.7,7.0
3449,French B SL,12.9,8.6,6.0
3450,Eng A Lit SL,12.6,4.5,6.0
3451,Math AA HL,8.7,10.9,3.0
3452,Math AA HL,14.4,8.3,3.0
3453,Physics HL,12.2,25.8,3.0
3454,Chem HL,0.4,1.1,3.0
3455,Econ SL,25.3,2.5,7.0
3456,Econ SL,20.4,14.5,6.0
3457,French B SL,13.1,4.6,7.0
3458,Econ SL,15.1,1.8,7.0
3459,Chem HL,9.1,7.0,5.0
3460,Physics HL,23.5,10.6,6.0
3461,Eng A Lit SL,24.5,0.5,7.0
3462,Physics HL,15.8,3.4,5.0
3463,Math AA HL,20.1,16.6,4.0
3464,Eng A Lit SL,15.9,7.3,5.0
3465,French B SL,8.3,0.4,5.0
3466,Physics HL,12.9,3.3,5.0
3467,Chem HL,15.7,10.2,5.0
3468,Chem HL,12.7,2.2,6.0
3469,Math AA HL,13.9,17.6,3.0
3470,Math AA HL,14.5,11.3,5.0
3471,Econ SL,14.6,6.4,6.0
3472,Math AA HL,15.3,24.7,4.0
3473,Math AA HL,9.7,5.0,3.0
3474,French B SL,11.4,2.7,6.0
3475,Eng A Lit SL,8.6,10.8,6.0
3476,Econ SL,19.9,8.5,7.0
3477,Math AA HL,4.5,4.1,3.0
3478,Physics HL,20.8,4.2,6.0
3479,French B SL,21.9,5.1,7.0
3480,Eng A Lit SL,13.5,3.4,6.0
3481,French B SL,2.0,12.4,6.0
3482,Chem HL,13.2,10.5,5.0
3483,French B SL,14.7,5.8,6.0
3484,Econ SL,9.9,5.1,6.0
3485,French B SL,12.4,4.5,6.0
3486,Chem HL,22.7,3.3,7.0
3487,Chem HL,18.3,0.9,6.0
3488,Chem HL,10.4,3.1,4.0
3489,Econ SL,7.0,3.9,5.0
3490,Econ SL,13.4,7.9,7.0
3491,French B SL,13.9,14.9,7.0
3492,Chem HL,17.5,5.0,5.0
3493,Math AA HL,12.3,29.0,3.0
3494,Physics HL,17.6,17.6,6.0
3495,Physics HL,24.7,41.9,4.0
3496,Chem HL,19.1,20.9,5.0
3497,Eng A Lit SL,14.8,9.6,7.0
3498,French B SL,14.1,9.1,7.0
3499,Physics HL,13.2,1.4,5.0
3500,Econ SL,20.9,12.8,7.0
3501,Econ SL,11.9,9.2,5.0
3502,Math AA HL,15.2,7.1,5.0
3503,Eng A Lit SL,15.3,11.8,7.0
3504,Eng A Lit SL,12.5,5.9,4.0
3505,Math AA HL,8.1,7.4,3.0
3506,French B SL,16.6,5.1,7.0
3507,French B SL,14.7,12.6,7.0
3508,Chem HL,17.5,20.9,5.0
3509,Math AA HL,12.3,18.4,4.0
3510,Math AA HL,21.1,15.4,5.0
3511,Econ SL,10.6,0.1,6.0
3512,Math AA HL,23.6,24.3,5.0
3513,Chem HL,6.3,3.2,4.0
3514,Physics HL,17.2,21.9,4.0
3515,French B SL,17.4,2.2,7.0
3516,Chem HL,11.0,5.8,4.0
3517,Chem HL,17.1,13.8,4.0
3518,Econ SL,21.4,10.2,7.0
3519,Chem HL,3.9,5.4,4.0
3520,Econ SL,17.5,11.4,6.0
3521,Econ SL,2.5,8.0,4.0
3522,Math AA HL,10.2,3.2,3.0
3523,Chem HL,23.1,10.4,5.0
3524,Physics HL,12.1,2.3,4.0
3525,Eng A Lit SL,9.1,11.8,6.0
3526,Chem HL,14.0,0.0,5.0
3527,Econ SL,25.3,8.0,7.0
3528,Physics HL,5.8,5.1,4.0
3529,Econ SL,9.7,3.6,6.0
3530,Math AA HL,22.5,7.3,6.0
3531,Eng A Lit SL,24.3,10.4,6.0
3532,French B SL,14.5,33.6,6.0
3533,French B SL,8.8,17.9,4.0
3534,Math AA HL,25.5,12.6,6.0
3535,Math AA HL,23.0,6.5,5.0
3536,French B SL,18.4,5.0,7.0
3537,Math AA HL,10.9,0.3,4.0
3538,French B SL,14.8,4.4,6.0
3539,Math AA HL,14.2,18.9,4.0
3540,French B SL,16.7,4.8,7.0
3541,Physics HL,22.3,6.2,7.0
3542,Math AA HL,19.4,3.2,5.0
3543,French B SL,9.6,3.2,6.0
3544,Math AA HL,21.9,0.6,5.0
3545,French B SL,16.6,9.5,7.0
3546,French B SL,18.4,5.9,7.0
3547,Econ SL,22.3,9.3,7.0
3548,Econ SL,9.4,7.9,5.0
3549,Eng A Lit SL,14.8,16.0,5.0
3550,Math AA HL,12.3,13.9,4.0
3551,Physics HL,7.2,14.8,3.0
3552,Chem HL,16.7,6.9,5.0
3553,Chem HL,27.6,4.4,7.0
3554,Econ SL,5.8,27.1,4.0
3555,Math AA HL,14.8,0.6,5.0
3556,Econ SL,18.2,1.7,7.0
3557,French B SL,15.6,5.4,7.0
3558,French B SL,14.4,9.5,7.0
3559,Physics HL,8.5,0.1,5.0
3560,Math AA HL,16.2,12.7,5.0
3561,Chem HL,11.2,8.2,6.0
3562,Physics HL,4.1,6.6,4.0
3563,Math AA HL,21.0,5.5,5.0
3564,Math AA HL,19.8,7.3,6.0
3565,Econ SL,15.3,1.8,6.0
3566,Econ SL,16.1,1.2,7.0
3567,Math AA HL,20.4,3.4,5.0
3568,Eng A Lit SL,16.1,12.4,6.0
3569,Physics HL,19.5,8.9,6.0
3570,Math AA HL,13.5,6.5,5.0
3571,Econ SL,21.6,8.5,7.0
3572,Physics HL,16.6,8.2,5.0
3573,Chem HL,16.0,3.7,6.0
3574,Math AA HL,8.6,1.0,5.0
3575,French B SL,16.4,22.7,6.0
3576,Math AA HL,10.8,9.2,4.0
3577,Math AA HL,11.8,12.0,3.0
3578,Physics HL,10.9,6.2,4.0
3579,Physics HL,9.7,14.1,3.0
3580,Econ SL,25.6,8.8,7.0
3581,Eng A Lit SL,21.7,0.6,7.0
3582,Math AA HL,24.6,22.1,5.0
3583,Econ SL,8.9,3.6,6.0
3584,Chem HL,15.4,1.5,7.0
3585,Physics HL,8.5,0.9,3.0
3586,Eng A Lit SL,11.5,12.7,5.0
3587,French B SL,10.4,12.2,7.0
3588,French B SL,21.2,12.0,7.0
3589,Eng A Lit SL,13.0,24.7,6.0
3590,Econ SL,20.3,4.3,7.0
3591,French B SL,18.0,8.2,7.0
3592,Math AA HL,26.5,9.7,6.0
3593,Physics HL,7.6,38.9,3.0
3594,Chem HL,21.3,3.7,5.0
3595,French B SL,20.7,31.3,7.0
3596,Math AA HL,10.1,1.6,4.0
3597,Econ SL,20.0,14.4,5.0
3598,Physics HL,16.7,10.0,4.0
3599,Math AA HL,13.9,17.0,3.0
3600,Math AA HL,10.9,0.3,4.0
3601,Econ SL,11.4,0.8,7.0
3602,Physics HL,25.2,0.7,7.0
3603,French B SL,15.0,9.0,7.0
3604,French B SL,18.9,9.2,7.0
3605,Math AA HL,11.0,23.7,3.0
3606,Eng A Lit SL,11.1,6.3,4.0
3607,French B SL,20.4,0.7,7.0
3608,Math AA HL,8.3,2.4,4.0
3609,Econ SL,12.9,0.1,5.0
3610,Chem HL,15.2,15.0,5.0
3611,Chem HL,15.6,16.9,5.0
3612,Eng A Lit SL,14.1,61.9,3.0
3613,Econ SL,17.0,5.3,7.0
3614,Math AA HL,18.5,0.2,5.0
3615,Chem HL,18.7,2.7,7.0
3616,Econ SL,10.1,8.9,5.0
3617,French B SL,13.6,32.7,5.0
3618,Math AA HL,21.0,1.1,5.0
3619,Eng A Lit SL,19.5,1.3,7.0
3620,Eng A Lit SL,8.1,12.1,6.0
3621,French B SL,16.8,11.0,7.0
3622,Chem HL,5.1,2.9,4.0
3623,Econ SL,15.2,16.8,6.0
3624,Chem HL,24.5,1.4,6.0
3625,Eng A Lit SL,10.3,26.0,4.0
3626,Physics HL,10.8,2.2,4.0
3627,Econ SL,18.8,0.8,7.0
3628,Econ SL,7.3,4.1,4.0
3629,Econ SL,11.8,2.1,7.0
3630,Eng A Lit SL,18.0,7.5,6.0
3631,Econ SL,11.8,11.6,6.0
3632,Eng A Lit SL,13.8,6.8,6.0
3633,Math AA HL,18.7,10.8,6.0
3634,French B SL,17.1,4.5,6.0
3635,Math AA HL,16.3,0.3,5.0
3636,Eng A Lit SL,13.3,36.5,4.0
3637,Math AA HL,16.9,17.1,4.0
3638,Chem HL,14.4,0.8,5.0
3639,Eng A Lit SL,17.3,6.0,6.0
3640,Chem HL,12.5,10.1,5.0
3641,Chem HL,14.1,2.1,6.0
3642,French B SL,10.1,8.6,7.0
3643,Chem HL,14.8,7.6,6.0
3644,Math AA HL,10.9,2.3,4.0
3645,Math AA HL,9.4,1.5,3.0
3646,Econ SL,16.3,14.2,6.0
3647,Physics HL,16.1,3.9,5.0
3648,French B SL,18.9,2.8,7.0
3649,Econ SL,12.8,13.4,6.0
3650,Econ SL,17.0,13.3,7.0
3651,Econ SL,17.8,3.2,6.0
3652,Physics HL,17.2,20.6,4.0
3653,Chem HL,10.9,11.7,4.0
3654,Econ SL,15.7,4.2,7.0
3655,Eng A Lit SL,16.8,5.6,6.0
3656,Math AA HL,15.0,13.0,5.0
3657,Eng A Lit SL,4.6,2.4,3.0
3658,Physics HL,15.8,6.3,4.0
3659,Econ SL,26.1,10.6,7.0
3660,Physics HL,13.2,7.8,4.0
3661,Math AA HL,11.4,9.4,3.0
3662,Econ SL,16.9,7.9,7.0
3663,Physics HL,16.6,2.2,4.0
3664,Eng A Lit SL,21.0,5.3,7.0
3665,Physics HL,8.7,7.6,4.0
3666,Eng A Lit SL,18.7,15.1,7.0
3667,Econ SL,18.0,10.6,7.0
3668,Chem HL,14.3,5.6,5.0
3669,Econ SL,16.7,36.7,5.0
3670,French B SL,20.1,1.1,7.0
3671,Math AA HL,19.4,2.3,4.0
3672,Physics HL,9.3,4.2,3.0
3673,Econ SL,19.1,2.6,6.0
3674,Math AA HL,14.7,9.8,4.0
3675,Physics HL,15.4,0.4,6.0
3676,Chem HL,15.4,2.0,4.0
3677,Eng A Lit SL,14.2,3.5,6.0
3678,Math AA HL,21.0,11.5,5.0
3679,Chem HL,14.6,20.9,5.0
3680,Chem HL,9.4,16.0,4.0
3681,French B SL,13.0,2.0,7.0
3682,Chem HL,15.9,8.3,6.0
3683,French B SL,21.1,0.3,7.0
3684,Chem HL,18.0,3.7,5.0
3685,Eng A Lit SL,10.7,16.4,5.0
3686,Chem HL,27.4,6.1,7.0
3687,Econ SL,16.3,1.6,7.0
3688,Eng A Lit SL,21.4,5.8,7.0
3689,Physics HL,14.2,2.2,5.0
3690,Chem HL,17.7,5.0,6.0
3691,Chem HL,19.2,6.7,7.0
3692,Physics HL,21.1,4.3,6.0
3693,French B SL,20.3,27.6,6.0
3694,Eng A Lit SL,19.4,8.3,7.0
3695,Physics HL,13.4,18.5,2.0
3696,Physics HL,12.1,14.3,3.0
3697,Econ SL,16.7,10.8,7.0
3698,Math AA HL,19.7,6.9,6.0
3699,Physics HL,13.9,0.0,5.0
3700,French B SL,20.3,9.5,7.0
3701,French B SL,22.3,4.4,7.0
3702,French B SL,10.4,1.3,5.0
3703,Eng A Lit SL,10.8,5.9,4.0
3704,Eng A Lit SL,14.3,13.3,4.0
3705,Chem HL,16.5,32.6,4.0
3706,Physics HL,12.4,4.7,4.0
3707,Econ SL,21.8,7.8,7.0
3708,French B SL,17.1,19.1,7.0
3709,Physics HL,15.2,4.1,5.0
3710,Chem HL,7.8,1.5,5.0
3711,Chem HL,8.4,3.3,4.0
3712,French B SL,16.4,22.9,6.0
3713,Physics HL,4.3,1.7,3.0
3714,Chem HL,20.1,4.0,6.0
3715,Math AA HL,14.2,6.2,5.0
3716,Eng A Lit SL,31.2,18.8,6.0
3717,Physics HL,26.5,27.8,5.0
3718,French B SL,14.1,5.5,6.0
3719,Chem HL,14.5,26.9,3.0
3720,Chem HL,20.0,1.8,7.0
3721,Chem HL,23.5,1.7,7.0
3722,Eng A Lit SL,6.8,29.8,4.0
3723,Physics HL,6.1,7.1,4.0
3724,Chem HL,11.9,2.1,6.0
3725,Econ SL,17.9,6.7,7.0
3726,Eng A Lit SL,17.5,15.3,7.0
3727,Math AA HL,20.3,17.5,6.0
3728,Physics HL,9.0,19.9,3.0
3729,French B SL,3.4,8.4,5.0
3730,Physics HL,19.3,20.2,4.0
3731,Chem HL,10.9,7.1,6.0
3732,French B SL,4.9,9.3,5.0
3733,Econ SL,15.7,14.2,6.0
3734,Physics HL,19.0,5.5,5.0
3735,French B SL,14.4,0.8,6.0
3736,Physics HL,12.7,4.3,6.0
3737,Econ SL,14.2,9.8,6.0
3738,Math AA HL,13.1,2.1,3.0
3739,Math AA HL,8.3,1.6,3.0
3740,Math AA HL,11.4,3.5,4.0
3741,Physics HL,17.6,0.3,5.0
3742,French B SL,16.6,13.6,6.0
3743,Math AA HL,15.8,3.0,4.0
3744,Eng A Lit SL,10.0,1.3,5.0
3745,Eng A Lit SL,14.1,12.0,6.0
3746,Math AA HL,4.1,18.5,3.0
3747,Math AA HL,15.9,0.2,5.0
3748,Chem HL,22.1,2.7,7.0
3749,Eng A Lit SL,7.6,29.0,4.0
3750,Eng A Lit SL,12.1,4.9,6.0
3751,Math AA HL,16.6,27.9,3.0
3752,Econ SL,21.3,3.2,7.0
3753,Chem HL,12.8,2.5,6.0
3754,French B SL,11.5,2.4,6.0
3755,Chem HL,5.2,0.9,5.0
3756,Chem HL,15.5,22.7,4.0
3757,Eng A Lit SL,25.2,39.0,7.0
3758,Math AA HL,16.4,30.9,3.0
3759,Math AA HL,14.9,19.1,4.0
3760,Math AA HL,16.6,18.8,4.0
3761,Chem HL,14.9,10.8,5.0
3762,Chem HL,10.9,17.5,5.0
3763,Econ SL,19.1,2.3,7.0
3764,Physics HL,16.1,4.9,4.0
3765,French B SL,15.1,10.2,5.0
3766,Physics HL,10.1,20.8,4.0
3767,Econ SL,21.5,10.8,7.0
3768,French B SL,18.3,18.3,6.0
3769,Physics HL,12.2,6.4,4.0
3770,Physics HL,20.0,12.6,6.0
3771,Physics HL,12.5,39.1,3.0
3772,Physics HL,11.1,1.7,4.0
3773,Chem HL,11.2,26.2,3.0
3774,French B SL,6.1,7.4,6.0
3775,Econ SL,17.4,10.3,7.0
3776,Physics HL,5.8,21.0,3.0
3777,Physics HL,8.9,5.3,4.0
3778,Econ SL,4.6,5.4,4.0
3779,Math AA HL,14.6,7.5,5.0
3780,Chem HL,14.2,0.2,5.0
3781,Eng A Lit SL,13.4,6.9,5.0
3782,Math AA HL,9.8,3.4,4.0
3783,Econ SL,9.1,26.3,6.0
3784,Eng A Lit SL,17.3,0.9,6.0
3785,Physics HL,12.2,6.1,5.0
3786,French B SL,16.6,29.5,6.0
3787,Eng A Lit SL,10.6,23.1,4.0
3788,Eng A Lit SL,15.9,12.1,5.0
3789,Eng A Lit SL,21.5,8.9,6.0
3790,French B SL,17.9,3.3,7.0
3791,Math AA HL,12.9,4.6,4.0
3792,Chem HL,16.3,0.9,7.0
3793,French B SL,13.8,15.4,6.0
3794,Math AA HL,15.0,3.9,5.0
3795,Physics HL,13.4,11.0,5.0
3796,Math AA HL,14.2,4.4,4.0
3797,Eng A Lit SL,16.1,6.2,5.0
3798,Math AA HL,10.0,8.1,4.0
3799,Math AA HL,9.9,16.2,2.0
3800,Physics HL,8.1,2.4,4.0
3801,Physics HL,7.0,5.1,4.0
3802,Math AA HL,8.9,1.4,3.0
3803,French B SL,15.8,0.8,6.0
3804,Physics HL,10.5,9.3,5.0
3805,Eng A Lit SL,17.6,2.1,6.0
3806,French B SL,15.2,0.6,7.0
3807,Econ SL,5.2,22.7,5.0
3808,Math AA HL,18.3,7.6,5.0
3809,Econ SL,19.1,1.4,6.0
3810,Eng A Lit SL,10.0,0.5,6.0
3811,Eng A Lit SL,17.1,1.3,5.0
3812,French B SL,10.7,6.4,6.0
3813,Math AA HL,15.5,11.0,4.0
3814,Eng A Lit SL,8.7,10.3,4.0
3815,Econ SL,6.0,1.6,6.0
3816,Econ SL,13.1,10.0,5.0
3817,Physics HL,14.4,5.2,5.0
3818,Physics HL,13.0,6.3,5.0
3819,French B SL,9.1,16.2,5.0
3820,Physics HL,13.0,4.0,4.0
3821,Chem HL,16.3,1.6,4.0
3822,Math AA HL,14.8,20.7,4.0
3823,Eng A Lit SL,15.9,2.4,6.0
3824,Eng A Lit SL,11.6,3.5,5.0
3825,French B SL,20.9,12.3,7.0
3826,French B SL,9.1,11.5,7.0
3827,Eng A Lit SL,17.4,16.1,7.0
3828,Physics HL,20.9,2.0,6.0
3829,French B SL,17.4,4.3,7.0
3830,Chem HL,14.0,1.3,6.0
3831,French B SL,12.4,7.8,6.0
3832,Physics HL,20.2,3.5,6.0
3833,Math AA HL,7.9,11.7,3.0
3834,Chem HL,10.1,0.0,5.0
3835,French B SL,13.0,0.6,7.0
3836,Math AA HL,21.2,5.7,6.0
3837,Math AA HL,16.9,31.7,3.0
3838,Econ SL,10.2,22.2,4.0
3839,Eng A Lit SL,13.4,51.2,5.0
3840,Physics HL,11.9,5.4,6.0
3841,Eng A Lit SL,11.5,0.5,4.0
3842,Econ SL,19.9,3.7,7.0
3843,Physics HL,8.1,11.3,2.0
3844,Econ SL,23.0,1.5,7.0
3845,Math AA HL,19.1,3.6,7.0
3846,French B SL,20.5,0.6,7.0
